,0,1
999,Otu03957,0.0
1000,Otu03959,0.0
1001,Otu03978,0.0
1002,Otu03984,0.0
1003,Otu03986,0.0
1004,Otu03994,0.0
1005,Otu03999,0.0
1006,Otu04001,0.0
1007,Otu04006,0.0
1008,Otu04023,0.0
1009,Otu04031,0.0
1010,Otu04035,0.0
1011,Otu04039,0.0
1012,Otu04049,0.0
1013,Otu04068,0.0
1014,Otu04079,0.0
1015,Otu04082,0.0
1016,Otu04086,0.0
1017,Otu04091,0.0
1018,Otu04106,0.0
1019,Otu04117,0.0
1020,Otu04123,0.0
1021,Otu04126,0.0
1022,Otu04129,0.0
1023,Otu04136,0.0
1024,Otu04154,0.0
1025,Otu04160,0.0
1026,Otu04185,0.0
1027,Otu04198,0.0
1028,Otu04221,0.0
1029,Otu04228,0.0
1030,Otu04243,0.0
1031,Otu04245,0.0
1032,Otu04260,0.0
1033,Otu04268,0.0
1034,Otu04285,0.0
1035,Otu04313,0.0
1036,Otu04321,0.0
1037,Otu04328,0.0
1038,Otu04332,0.0
1039,Otu04334,0.0
1040,Otu04339,0.0
1041,Otu04345,0.0
1042,Otu04353,0.0
1043,Otu04370,0.0
1044,Otu04396,0.0
1045,Otu04410,0.0
1046,Otu04422,0.0
1047,Otu04423,0.0
1048,Otu04425,0.0
1049,Otu04431,0.0
1050,Otu04436,0.0
1051,Otu04442,0.0
1052,Otu04499,0.0
1053,Otu04500,0.0
1054,Otu04520,0.0
1055,Otu04525,0.0
1056,Otu04540,0.0
1057,Otu04545,0.0
1058,Otu04562,0.0
1059,Otu04564,0.0
1060,Otu04568,0.0
1061,Otu04571,0.0
1062,Otu04583,0.0
1063,Otu04604,0.0
1064,Otu04606,0.0
1065,Otu04617,0.0
1066,Otu04638,0.0
1067,Otu04640,0.0
1068,Otu04644,0.0
1069,Otu04660,0.0
1070,Otu04662,0.0
1071,Otu04665,0.0
1072,Otu04666,0.0
1073,Otu04675,0.0
1074,Otu04682,0.0
1075,Otu04689,0.0
1076,Otu04707,0.0
1077,Otu04731,0.0
1078,Otu04764,0.0
1079,Otu04770,0.0
1080,Otu04780,0.0
1081,Otu04809,0.0
1082,Otu04846,0.0
1083,Otu04851,0.0
1084,Otu04867,0.0
1085,Otu04872,0.0
1086,Otu04916,0.0
1087,Otu04930,0.0
1088,Otu04984,0.0
1089,Otu04991,0.0
1090,Otu05000,0.0
1091,Otu05006,0.0
1092,Otu05029,0.0
1093,Otu05031,0.0
1094,Otu05045,0.0
1095,Otu05070,0.0
1096,Otu05086,0.0
1097,Otu05091,0.0
1098,Otu05104,0.0
1099,Otu05111,0.0
1100,Otu05133,0.0
1101,Otu05150,0.0
1102,Otu05152,0.0
1103,Otu05165,0.0
1104,Otu05170,0.0
1105,Otu05181,0.0
1106,Otu05206,0.0
1107,Otu05254,0.0
1108,Otu05256,0.0
1109,Otu05279,0.0
1110,Otu05328,0.0
1111,Otu05331,0.0
1112,Otu05374,0.0
1113,Otu05427,0.0
1114,Otu05428,0.0
1115,Otu05432,0.0
1116,Otu05460,0.0
1117,Otu05504,0.0
1118,Otu05522,0.0
1119,Otu05527,0.0
1120,Otu05582,0.0
1121,Otu05618,0.0
1122,Otu05641,0.0
1123,Otu05645,0.0
1124,Otu05658,0.0
1125,Otu05674,0.0
1126,Otu05676,0.0
1127,Otu05748,0.0
1128,Otu05776,0.0
1129,Otu05779,0.0
1130,Otu05811,0.0
1131,Otu05842,0.0
1132,Otu05846,0.0
1133,Otu05859,0.0
1134,Otu05870,0.0
1135,Otu05899,0.0
