,0,1
906,Otu05111,0.0
907,Otu05133,0.0
908,Otu05150,0.0
909,Otu05152,0.0
910,Otu05165,0.0
911,Otu05170,0.0
912,Otu05181,0.0
913,Otu05206,0.0
914,Otu05254,0.0
915,Otu05256,0.0
916,Otu05279,0.0
917,Otu05328,0.0
918,Otu05331,0.0
919,Otu05374,0.0
920,Otu05427,0.0
921,Otu05428,0.0
922,Otu05432,0.0
923,Otu05460,0.0
924,Otu05504,0.0
925,Otu05522,0.0
926,Otu05527,0.0
927,Otu05582,0.0
928,Otu05611,0.0
929,Otu05618,0.0
930,Otu05641,0.0
931,Otu05645,0.0
932,Otu05658,0.0
933,Otu05674,0.0
934,Otu05676,0.0
935,Otu05748,0.0
936,Otu05776,0.0
937,Otu05779,0.0
938,Otu05811,0.0
939,Otu05842,0.0
940,Otu05846,0.0
941,Otu05859,0.0
942,Otu05870,0.0
943,Otu05921,0.0
944,Otu05992,0.0
945,Otu06005,0.0
946,Otu06011,0.0
947,Otu06012,0.0
948,Otu06024,0.0
949,Otu06047,0.0
950,Otu06084,0.0
951,Otu06086,0.0
952,Otu06107,0.0
953,Otu06122,0.0
954,Otu06126,0.0
955,Otu06184,0.0
956,Otu06185,0.0
957,Otu06197,0.0
958,Otu06200,0.0
959,Otu06203,0.0
960,Otu06207,0.0
961,Otu06241,0.0
962,Otu06247,0.0
963,Otu06256,0.0
964,Otu06296,0.0
965,Otu06316,0.0
966,Otu06327,0.0
967,Otu06328,0.0
968,Otu06333,0.0
969,Otu06375,0.0
970,Otu06391,0.0
971,Otu06409,0.0
972,Otu06456,0.0
973,Otu06465,0.0
974,Otu06500,0.0
975,Otu06522,0.0
976,Otu06553,0.0
977,Otu06564,0.0
978,Otu06589,0.0
979,Otu06601,0.0
980,Otu06604,0.0
981,Otu06615,0.0
982,Otu06623,0.0
983,Otu06629,0.0
984,Otu06635,0.0
985,Otu06654,0.0
986,Otu06657,0.0
987,Otu06681,0.0
988,Otu06689,0.0
989,Otu06731,0.0
990,Otu06762,0.0
991,Otu06777,0.0
992,Otu06787,0.0
993,Otu06796,0.0
994,Otu06819,0.0
995,Otu06842,0.0
996,Otu06873,0.0
997,Otu06896,0.0
998,Otu06907,0.0
999,Otu06933,0.0
1000,Otu06949,0.0
1001,Otu06976,0.0
1002,Otu06995,0.0
1003,Otu07000,0.0
1004,Otu07011,0.0
1005,Otu07012,0.0
1006,Otu07038,0.0
1007,Otu07042,0.0
1008,Otu07047,0.0
1009,Otu07076,0.0
1010,Otu07084,0.0
1011,Otu07110,0.0
1012,Otu07123,0.0
1013,Otu07130,0.0
1014,Otu07157,0.0
1015,Otu07180,0.0
1016,Otu07182,0.0
1017,Otu07184,0.0
1018,Otu07272,0.0
1019,Otu07318,0.0
1020,Otu07334,0.0
1021,Otu07350,0.0
1022,Otu07403,0.0
1023,Otu07502,0.0
1024,Otu07529,0.0
1025,Otu07572,0.0
1026,Otu07574,0.0
1027,Otu07649,0.0
1028,Otu07700,0.0
1029,Otu07704,0.0
1030,Otu07722,0.0
1031,Otu07735,0.0
1032,Otu07748,0.0
1033,Otu07763,0.0
1034,Otu07776,0.0
1035,Otu07805,0.0
1036,Otu07811,0.0
1037,Otu07818,0.0
1038,Otu07834,0.0
1039,Otu07891,0.0
1040,Otu07919,0.0
1041,Otu07979,0.0
1042,Otu08015,0.0
1043,Otu08023,0.0
1044,Otu08045,0.0
1045,Otu08050,0.0
1046,Otu08054,0.0
1047,Otu08062,0.0
1048,Otu08072,0.0
1049,Otu08120,0.0
1050,Otu08156,0.0
1051,Otu08184,0.0
1052,Otu08207,0.0
1053,Otu08239,0.0
1054,Otu08247,0.0
1055,Otu08266,0.0
1056,Otu08273,0.0
1057,Otu08288,0.0
1058,Otu08291,0.0
1059,Otu08350,0.0
1060,Otu08365,0.0
1061,Otu08417,0.0
1062,Otu08440,0.0
1063,Otu08484,0.0
1064,Otu08485,0.0
1065,Otu08504,0.0
1066,Otu08533,0.0
1067,Otu08539,0.0
1068,Otu08614,0.0
1069,Otu08629,0.0
1070,Otu08635,0.0
1071,Otu08658,0.0
1072,Otu08664,0.0
1073,Otu08676,0.0
1074,Otu08699,0.0
1075,Otu08714,0.0
1076,Otu08733,0.0
1077,Otu08755,0.0
1078,Otu08786,0.0
1079,Otu08799,0.0
1080,Otu08875,0.0
1081,Otu08880,0.0
1082,Otu08882,0.0
1083,Otu09075,0.0
1084,Otu09094,0.0
1085,Otu09131,0.0
1086,Otu09140,0.0
1087,Otu09225,0.0
1088,Otu09227,0.0
1089,Otu09239,0.0
1090,Otu09240,0.0
1091,Otu09283,0.0
1092,Otu09292,0.0
1093,Otu09311,0.0
1094,Otu09313,0.0
1095,Otu09362,0.0
1096,Otu09476,0.0
1097,Otu09478,0.0
1098,Otu09514,0.0
1099,Otu09578,0.0
1100,Otu09633,0.0
1101,Otu09656,0.0
1102,Otu09660,0.0
1103,Otu09682,0.0
1104,Otu09694,0.0
1105,Otu09729,0.0
1106,Otu09826,0.0
1107,Otu09833,0.0
1108,Otu09898,0.0
1109,Otu09913,0.0
1110,Otu09935,0.0
1111,Otu09961,0.0
1112,Otu09971,0.0
1113,Otu09993,0.0
1114,Otu10012,0.0
1115,Otu10039,0.0
1116,Otu10064,0.0
1117,Otu10066,0.0
1118,Otu10082,0.0
1119,Otu10146,0.0
1120,Otu10149,0.0
1121,Otu10161,0.0
1122,Otu10174,0.0
1123,Otu10193,0.0
1124,Otu10292,0.0
1125,Otu10324,0.0
1126,Otu10329,0.0
1127,Otu10353,0.0
1128,Otu10359,0.0
1129,Otu10407,0.0
1130,Otu10458,0.0
1131,Otu10542,0.0
1132,Otu10555,0.0
1133,Otu10564,0.0
1134,Otu10573,0.0
1135,Otu10641,0.0
1136,Otu10643,0.0
1137,Otu10648,0.0
1138,Otu10686,0.0
1139,Otu10744,0.0
1140,Otu10789,0.0
1141,Otu10935,0.0
1142,Otu10969,0.0
1143,Otu11009,0.0
1144,Otu11046,0.0
1145,Otu11087,0.0
1146,Otu11088,0.0
1147,Otu11101,0.0
1148,Otu11135,0.0
1149,Otu11147,0.0
1150,Otu11228,0.0
